rowid,id,code,name,address,contact,phone
5613,5613,43010080,湖南湘域联合会计师事务所（普通合伙）,湖南省长沙市天心区黄土岭路188号南湖花园A栋、B栋及裙楼11038号房,谭建军,0731-85162552
5614,5614,43010081,湖南圣盛达联合会计师事务所（普通合伙）,长沙市天心区芙蓉中路三段380号汇金国际银长沙市天心区芙蓉中路三段380号汇金苑9栋2331房座2332,王灿,13874912007
5615,5615,43010082,湖南德谷联合会计师事务所（普通合伙）,长沙市望城区月亮岛街道金星北大道与普瑞大道交汇处勤诚达新界E2栋1单元601房,岳建军,13974850535
5616,5616,43010083,湖南德商德信会计师事务所（普通合伙）,长沙市开福区东风路街道芙蓉中路一段161号新时代商务广场2904房,伍娇,18273155825
5617,5617,43010084,湖南中天华会计师事务所（普通合伙）,长沙市天心区友谊路528号湘诚万兴1913号,刘再娇,0731-82288698
5618,5618,43010086,湖南天盈和会计师事务所（普通合伙）,长沙市经济技术开发区开元路17号湘商世纪鑫城第1幢5层504、505房,沈凌芳,0731-88289251
5619,5619,43010087,湖南宝荃会计师事务所（普通合伙）,湖南省长沙市天心区芙蓉南路三段380号汇金苑9栋2128,王卓,0731-81861297/13808422366
5620,5620,43010088,湖南仁莉嘉信会计师事务所（普通合伙）,长沙市天心区芙蓉中路二段200号新世纪花苑3栋玉龙座2601房,黄金仁,0731-85772827
5621,5621,43010089,湖南嘉宏会计师事务所（普通合伙）,湖南省长沙市岳麓区咸嘉湖街道谷丰南路9号高信向日葵12栋710号,刘群,0731-82220256
5622,5622,43010090,湖南兴沁会计师事务所（普通合伙）,长沙市雨花区树木岭路16号兴旺双铁城1栋2216房,周林林,0731-85139003
5623,5623,43010091,湖南圆方合会计师事务所（普通合伙）,湖南省长沙市开福区四方坪街道双拥路9号长城万富汇大厦19043-19044房,戴凌峰,13278802181
5624,5624,43010092,湖南华盛永信会计师事务所（普通合伙）,长沙高新开发区麓天路28号金瑞麓谷科技园B-5栋301-01房,刘晨,0731-84684068
5625,5625,43010093,湖南金打细算会计师事务所（普通合伙）,长沙市芙蓉区荷花园街道德政园聚心苑8栋607房,周良学,0731-89903280
5626,5626,43010094,湖南九正会计师事务所（普通合伙）,长沙市天心区芙蓉路与城南路交汇处西北角城市之心大厦1211房,邹玖香,0731-88489299
5627,5627,43010095,湖南鸿铨信达会计师事务所（普通合伙）,长沙市天心区友谊路318号青园花都公寓B栋（4单元）1805房,匡萍,0731-84636499
5628,5628,43010096,湖南诚悦达会计师事务所（普通合伙）,长沙市岳麓区和顺路269号绿景欣苑8栋401房,吕萍,0731-85120566
5629,5629,43010097,湖南星融会计师事务所有限责任公司,湖南省长沙市天心区芙蓉路中路三段380号汇金苑9栋1006房,孙娜娜,0731-84431799
5630,5630,43010098,湖南山河会计师事务所（普通合伙）,长沙市开福区东风路街道福乐巷17号公园西郡大厦1210房,黎红,15007462266
5631,5631,43010099,湖南鲲海会计师事务所（普通合伙）,湖南省长沙市岳麓区岳麓街道许家洲路106号锦峰苑二期A区D-1栋2212号,周娟,0731-82235862
5632,5632,43010100,湖南一铭会计师事务所（普通合伙）,长沙市雨花区人民东路46号铭诚大厦505房,许珍筝,85201335
5633,5633,43010101,湖南中智宏会计师事务所合伙企业（普通合伙）,湖南省长沙市岳麓区银盆岭街道岳麓大道57号奥克斯广场10栋3102房,谭英,0731-89877855
5634,5634,43010102,长沙鑫元会计师事务所（普通合伙）,长沙市雨花区劳动东路299号鑫天鑫城5栋505,梁雪源,0731-85305656
5635,5635,43010103,湖南永弘会计师事务所（普通合伙）,长沙市雨花区同升街道洪塘苑7栋1单元2501室,周永辉,0731-89916750
5636,5636,43010104,湖南臻为会计师事务所（普通合伙）,长沙高新开发区麓枫路61号湘麓国际花园二期酒店、公寓528,刘礼华,0731-89672897
5637,5637,43010105,湖南泓瑞会计师事务所（普通合伙）,长沙市雨花区韶山南路123号华翼府商住楼1421号,周六一,0731-85505162
5638,5638,43010106,湖南德益勤会计师事务所（普通合伙）,长沙市雨花区长沙大道580号东城港家园1栋2115,黄洪琴,0731-85384092
5639,5639,43010107,湖南诺金会计师事务所（普通合伙）,长沙市岳麓区天顶街道桐梓坡西路168号南枫时光苑4栋2002号,刘昊,18273122188
5640,5640,43010108,湖南富泰会计师事务所（普通合伙）,湖南省长沙市芙蓉区火星街道远大一路767号国杰大厦620房,陈建新,0731-84450260
5641,5641,43010109,湖南中楚会计师事务所（普通合伙）,湖南省长沙市天心区雀园路568号创谷产业园B2栋908室,陈佳文,0731-85211248
5642,5642,43010110,湖南明皓会计师事务所（普通合伙）,长沙市经济技术开发区黄兴大道南段57号星为创芯园4栋402,何剑锋,0731-86907659
5643,5643,43010111,湖南骏宇会计师事务所（普通合伙）,长沙市雨花区万家丽中路一段318号西子商业中心（西子花苑）B、C栋B-604,张晓,0731-85455133
5644,5644,43010112,湖南振邦会计师事务所（普通合伙）,长沙市雨花区劳动东路139号新城新世界小区B2栋608,曾昌杰,0731-89916226
5645,5645,43020002,湖南中和有限责任会计师事务所,长沙市东风路224号6楼,李小平,0731-84522622
5646,5646,43020003,湖南永立德信会计师事务所有限责任公司,长沙市天心区劳动西路289号嘉盛商务广场2918室,蔡素茹,0731-88334226
5647,5647,43020005,湖南中信高新会计师事务所有限公司,长沙市建湘南路153号五楼,席立雄,0731-82235972
5648,5648,43020007,长沙乐为有限责任会计师事务所,长沙市芙蓉中路二段122号凯旋大厦六楼,冯小萍,0731-85190677
5649,5649,43020009,湖南湘军会计师事务所有限责任公司,长沙市雨花区韶山南路1号湘水和天下33楼3314房,彭洁,88443310
5650,5650,43020012,长沙中联有限责任会计师事务所,长沙开福区湘春路199号东宸公寓2栋602室,汤帆,0731-84493998
5651,5651,43020014,湖南鹏程会计师事务所有限公司,湖南省长沙市芙蓉区火星街道紫薇路8号华泰大厦（华泰.尚都）801-810室,屈志强,0731-84391249
5652,5652,43020015,湖南华维联合会计师事务所（普通合伙）,长沙市中山路85号万年大厦6楼,张志华,0731-84417718
5653,5653,43020016,长沙湘安联合会计师事务所(普通合伙),长沙市芙蓉区建湘路154号2714房,吴加强,0731-82254558
5654,5654,43020017,湖南汇才会计师事务所有限责任公司,长沙市雨花区韶山南路1号湘水一城1栋1501室,陈利华,0731-85510444
5655,5655,43020018,长沙华明会计师事务所有限责任公司,长沙市芙蓉区韶山北路81号君临天厦1113房,尹秋满,0731-84120182-0
5656,5656,43020019,湖南正阳会计师事务所有限公司,湖南省长沙市岳麓区咸嘉湖街道金星南路300号公园道大厦1316室,曾美松,0731-84134218
5657,5657,43020021,长沙国瑞联合会计师事务所（普通合伙）,长沙市芙蓉中路二段395号都市阳光大厦2707室,彭阳灿,0731-85557008-8008
5658,5658,43020022,湖南湘楚会计师事务所有限责任公司,长沙市天心区城南西路28号中域蓉城大厦1栋17层1703房,邹平,0731-85122768
5659,5659,43020023,湖南华晟会计师事务所（普通合伙）,长沙市芙蓉区定王台街道芙蓉中路二段98号明城国际中心1916、1918房,杨海鹰,0731-88759955
5660,5660,43020024,湖南中源会计师事务所（普通合伙）,长沙市雨花区侯家塘立交桥侧都市阳光大厦501房,范红权,89857798
5661,5661,43020025,湖南中永会计师事务所（普通合伙）,湖南省长沙市天心区书香路658号鑫宸公寓1、2栋1单元1206房,李国庆,0731-82869098/15274967958
5662,5662,43020026,湖南中天信恒会计师事务所（普通合伙）,长沙市雨花区韶山北路243号宏景名厦C座832室,文建,0731-85210145
5663,5663,43020027,湖南同永会计师事务所（普通合伙）,醴陵市胜利路157号,肖湘仁,0731-23232659
5664,5664,43030001,湖南建业会计师事务所有限公司,长沙市雨花区时代阳光大道西388号轻盐雅苑第一栋11层1101-1106号,周季平,0731-84452201
5665,5665,43030006,湖南中柱有限责任会计师事务所,湖南省株洲市天元区庐山路7号华晨、庐山春天大厦18楼1812、1815、1821、1822、1823号,蒋丹,0731-28412383
5666,5666,43030007,湖南鼎诚会计师事务所有限公司,长沙市芙蓉区马王堆街道晚报大道267号长沙晚报报业集团办公楼23楼2301-02房,邓艳芳,0731-28309031-0000
5667,5667,43030010,株洲天展联合会计师事务所（普通合伙）,株洲市天元区长江北路耀华锦园2栋805室,杨定标,0731-22397978-
5668,5668,43030012,湖南天岳联合会计师事务所（普通合伙）,株洲市天元区泰山路1986号D-2车间06号,许征wu,0731-22110160
5669,5669,43030014,湖南广汇联合会计师事务所（普通合伙）,株洲市长江南路88号湖南天牌实业有限公司办公楼2楼,刘亚伟,0731-28813338
5670,5670,43030015,湖南新天地联合会计师事务所（普通合伙）,株洲市天元区黄河北路保利高尚小区D栋206号,黎映,13507332662
5671,5671,43030017,株洲博义联合会计师事务所（普通合伙）,株洲市醴陵市来龙门街道青云北路环卫巷5号201,蒋元彪,0731-23452233
5672,5672,43040001,湘潭神州有限责任会计师事务所,湘潭市大湖路财政大楼1楼,沈鸿伟,0731-58276051
5673,5673,43040003,湖南精诚会计师事务所有限公司,湘潭市岳塘区建设中路10号华湘公寓3号门面,陈玲,0731-58529060
5674,5674,43040004,湖南国信会计师事务所有限公司,湘潭市高新区芙蓉路帝景国际开心阁A区一单元040106、040107、040108号,尹志平,0731-58565343
5675,5675,43040005,湘潭诚正有限责任会计师事务所,湘潭县易俗河镇凤凰路1169号,罗珺,0731-57882105
5676,5676,43040006,湘乡兴湘联合会计师事务所（普通合伙）,湘乡市东山办事处塔子安置区A区5栋4号,沈志强,13087220700
5677,5677,43040007,湖南宏华联合会计师事务所(普通合伙）,湘潭经开区学府路1号新都汇3栋17楼,张肇清,0731-52524237
5678,5678,43040008,湖南兴泰会计师事务所有限公司,湖南省衡阳市高新区解放大道19号今朝大厦22楼2218室,熊磊,0743-8868891
5679,5679,43050001,湖南天翼有限责任会计师事务所,衡阳市环城北路96号,吴刚,0734-82261550
5680,5680,43050002,湖南华鹏有限责任会计师事务所,衡阳市解放西路7号西城大厦七楼,李晓红,0734-8249554-
5681,5681,43050006,湖南恒业腾飞会计师事务所有限责任公司,长沙市天心区黄土岭路188号第A栋、B栋及裙楼24层24024号房,刘维,0731-85220280
5682,5682,43050009,湖南良才联合会计师事务所（普通合伙）,衡阳市解放大道众鑫大厦1栋303号,欧阳丽娟,0734-8271616
5683,5683,43050012,常宁新世纪联合会计师事务所（普通合伙）,常宁市青阳中路天堂湖巷1号,杨赛珍,0734-7234128-
5684,5684,43050013,衡东昊天联合会计师事务所（普通合伙）,衡东县城关镇新建路,陈中明,0734-5236707
5685,5685,43050014,衡阳明珠联合会计师事务所（普通合伙）,祁东县洪桥镇石门路祁东县财政局内,陈伟华,0734-6258560-
5686,5686,43050015,湖南兴源会计师事务所有限责任公司,湖南省衡阳市石鼓区解放路48号美达新天地702室,胡键,0734-814102813974749933
5687,5687,43050016,衡南三联联合会计师事务所（普通合伙）,衡阳市蒸湘北路附111号,符跃进,13973458898
5688,5688,43050018,湖南天诚联合会计师事务所（普通合伙）,湖南省衡阳市蒸湘区蒸湘南路29号石油大厦6楼,黄晓辉,0734-8158048
5689,5689,43050019,湖南晖帆联合会计师事务所（普通合伙）,长沙市开福区通泰街街道中山路589号开福万达广场B区商业综合体（含写字楼）30002号房,罗卫东,0731-88137866
5690,5690,43050020,湖南德立联合会计师事务所（普通合伙）,衡阳市华新开发区解放大道12号名城大厦616号,王延彬,13975408303
5691,5691,43060002,湖南南方会计师事务所有限责任公司,邵阳市西湖路老干所二楼,黄泽亮,0739-5311268
5692,5692,43060009,湖南国升联合会计师事务所（普通合伙）,邵东县昭道大道与建设北路交叉口,舒善国,0739-2728000
5693,5693,43060010,邵阳益宏联合会计师事务所（普通合伙）,邵阳市双拥路香儒雅庭7.8号,蒋建明,0739-5127533
5694,5694,43060012,湖南笛扬联合会计师事务所（普通合伙）,长沙市天心区芙蓉南路二段103号生活艺术城综合楼8层846房,刘锑洋,0731-85090769
5695,5695,43060015,湖南天圣联合会计师事务所（普通合伙）,邵阳市西湖路宝庆星都北二栋二单元14楼,胡珍,0739-5327708
5696,5696,43060016,湖南弘信园会计师事务所（普通合伙）,邵阳市大祥区联都国际1栋01单元0112003室,段枚辉,0739-5399566
5697,5697,43060017,湖南智超联合会计师事务所（普通合伙）,长沙市雨花区洞井中路411号园康星都荟小区5栋1701房,申厚平,0731-89921608
5698,5698,43060018,湖南人和人联合会计师事务所(普通合伙）,邵阳市大祥区西湖桥头联都国际望江楼8楼808房,肖茂林,0739-5169663
5699,5699,43060019,湖南广志会计师事务所（普通合伙）,岳阳市南湖新区求索办事处云梦路悦乐休闲风情街北里A区203号,张洪奎,15807308020
5700,5700,43060020,湖南常青巴陵会计师事务所（普通合伙）,湖南省岳阳市岳阳楼区求索东路69号书香印象B栋204室(尚书山社区九网格),袁喜敏,13973018958
5701,5701,43060021,湖南兴昌会计师事务所（普通合伙）,湖南省岳阳市岳阳楼区金鹗中路佳汇华庭6栋中单元203室（朝阳社区六网格）,吴琼,0730-8919184
5702,5702,43070003,湖南金信会计师事务所有限公司,岳阳市银都大厦10楼,熊璐,0730-8214228
5703,5703,43070004,湖南公众会计师事务所有限公司,岳阳市求索东路16号碧灏花园4楼407室,戴德超,0730-8841715
